EpochDate,market-price,estimated-transaction-volume,estimated-transaction-volume-usd,trade-volume,n-unique-addresses,my-wallet-n-users
1507939200,5739.438733333333,178337.0127742,1023554358.703205,328701504.6636471,594481.0,
1508025600,5647.311666666667,153804.2321925,868580434.8434143,490476846.89475596,578160.0,
1508112000,5711.205866666667,201231.38016053,1149273838.9302495,322723336.5566526,643456.0,
1508198400,5603.71294,198287.46999735,1111146061.4640121,322503478.1204792,670954.0,
1508284800,5546.176100000001,251680.67712718,1395865356.3145826,627801313.9179745,646477.0,
1508371200,5727.6335,252888.26382781,1448451291.6570027,376178013.95121515,692404.0,
1508457600,5979.45984,187097.57800228,1118742453.8259008,583507046.8574011,644654.0,
1508544000,6020.371683333334,154383.959911,929448820.609053,555571195.7118287,606416.0,
1508630400,5983.184550000001,168281.94952755,1006861960.4571171,469066735.29201514,573796.0,
1508716800,5876.079866666667,407836.91191003,2396482266.958034,633277065.0849246,640545.0,
1508803200,5505.827766666666,381933.95784933,2102862590.159737,628021830.3437077,716443.0,
1508889600,5669.622533333334,376845.26704582,2136570417.622999,446193087.80574757,636240.0,
1508976000,5893.138416666666,334373.01281081,1970506447.2919595,450583865.77724534,555497.0,
1509062400,5772.504983333333,165001.2667461,952470634.5481749,402366481.7965357,552374.0,
1509148800,5776.6969500000005,111675.11575108,645113300.5501609,278764450.6401858,440621.0,
1509235200,6155.43402,212275.09596066,1306645347.275011,572711007.5335968,666706.0,
1509321600,6105.87422,275383.1152717,1681454664.1607614,144588378.86395484,672642.0,
1509408000,6388.645166666666,248790.18861326,1589432235.9981916,454449998.2659176,611373.0,
1509494400,6665.306683333333,190517.26503418,1269855999.9227078,630017228.4715976,733878.0,
1509580800,7068.020100000001,338534.06749591,2392765593.5958486,1143999865.200707,704944.0,
1509667200,7197.72006,232314.53795784,1672135010.0887764,374814688.9945792,670928.0,
1509753600,7437.543316666666,191510.11186111,1424364752.5466843,563573963.1487608,588058.0,
1509840000,7377.012366666667,177541.60764676,1309726635.2080297,568573468.1529733,555458.0,
1509926400,6989.071666666667,224420.65196173,1568492020.0405884,832822399.364463,608650.0,
1510012800,7092.127233333333,257469.89311157,1826009240.699988,533993339.4799873,714349.0,
1510099200,7415.878250000001,254715.51816678,1888939271.110504,1261823617.3145914,646100.0,
1510185600,7158.03706,316706.97361926,2267000254.3271055,528018381.56556165,727945.0,
1510272000,6719.39785,289374.0331392,1944419256.1213694,1128392930.682508,619943.0,
1510358400,6362.851033333333,211248.9548132,1344145630.4237561,805734191.0403882,455431.0,
1510444800,5716.301583333334,322635.53941077,1844282044.7733889,1601736904.2787657,467890.0,
1510531200,6550.227533333334,322934.81181397,2115296495.8156848,1259093767.510772,694828.0,
1510617600,6635.412633333333,276286.80002385,1833276923.3014946,597502689.3669903,604054.0,
1510704000,7301.42992,318338.97617742,2324329725.3639817,925948609.9534755,709142.0,
1510790400,7815.0307,300898.31807936,2351529593.3685637,1167106378.1773658,677301.0,
1510876800,7786.884366666666,360016.34646171,2803405660.0071397,1009820547.5464566,684253.0,
1510963200,7817.1403833333325,252240.6049484,1971800219.2585673,541082170.8748473,614839.0,
1511049600,8007.654066666667,201102.44079787,1610358777.8716562,541743546.8099738,603429.0,
1511136000,8255.596816666666,290024.01987093,2394321375.2033195,546752953.4571438,734768.0,
1511222400,8059.8,315977.96946488,2546719238.29304,1004515766.6482553,753813.0,
1511308800,8268.035,209312.64225555,1730604252.1113663,494283581.3226505,673818.0,
1511395200,8148.95,301334.55632408,2455560232.7571115,425395614.83598435,747161.0,
1511481600,8250.978333333334,326194.79733613,2691426205.2664666,644675714.7939754,698358.0,
1511568000,8707.407266666667,272023.83708873,2368622335.7729573,677327101.0766498,697525.0,
1511654400,9284.1438,243954.91839899,2264912543.133489,183816238.4787574,712606.0,
1511740800,9718.29505,351226.30299864,3413320841.8614836,1100089826.5007603,829650.0,
1511827200,9952.50882,326641.43863906,3250901799.0327334,824886242.4418215,816744.0,
1511913600,9879.328333333333,401449.92007985,3966055569.8592644,3006736495.2808194,903004.0,
1512000000,10147.372,342989.77351868,3480444824.0897946,2130663923.372405,851419.0,
1512086400,10883.912,246207.09749195,2679696382.8778048,1589331512.9417427,869274.0,
1512172800,11071.368333333332,179323.62857233,1985357942.7941227,965994254.3562113,683882.0,
1512259200,11332.622,178200.72874838,2019481499.0299237,592011274.2160677,762992.0,
1512345600,11584.83,224534.76332377,2601197062.1961102,1283672891.399018,885109.0,
1512432000,11878.433333333334,224596.15062817,2667850402.160009,999891969.54149,891235.0,
1512518400,13540.980000000001,267883.09243663,3627399597.022558,1982715220.4509902,978251.0,
1512604800,16501.971666666668,340308.56761298,5615762340.673314,4548758961.588786,869098.0,
1512691200,16007.436666666666,299816.95225019,4799300874.737941,3800432531.580915,902011.0,
1512777600,15142.834152123332,256978.97309502,3891389970.1608515,2195860926.731846,877574.0,
1512864000,14869.805,240250.79800539,3572482517.4345384,2539286892.7016764,739391.0,
1512950400,16762.116666666665,254835.48340836,4271582103.6973276,2487997751.019463,867654.0,
1513036800,17276.393333333333,333417.11714816,5760245259.91769,1992977378.0013492,867771.0,
1513123200,16808.366666666665,277147.44766784,4658395921.1318655,2027550684.5009563,958476.0,
1513209600,16678.892,215114.76966373,3587876010.826229,610207126.6876411,1072861.0,
1513296000,17771.899999999998,237114.58974744,4213976777.5325284,2066395216.5763328,942513.0,
1513382400,19498.683333333334,183692.72378102,3581766251.6435785,1636509991.671891,819304.0,
1513468800,19289.785,262597.62854759,5065451796.192873,1641066517.685792,877464.0,
1513555200,18961.856666666667,257014.99948953,4873481581.503874,2021140821.0929716,922523.0,
1513641600,17737.111666666668,212627.84463853,3771403823.796258,2215330000.929072,887697.0,
1513728000,16026.271666666667,321480.90606417,5152140336.230536,2752775707.1146574,853863.0,
1513814400,16047.51,228091.56174431,3660301618.007432,1989091729.4332354,840739.0,
1513900800,15190.945,291040.97295675,4421187412.932477,5352015515.542298,890731.0,
1513987200,15360.261666666667,160500.92664724,2465336231.0440793,1967536506.4005926,729637.0,
1514073600,13949.175000000001,182640.77134053,2547688081.564038,1798168177.648421,652209.0,
1514160000,14119.028333333334,178454.3545159,2519602087.6167035,1134112808.2412252,565074.0,
1514246400,15999.048333333332,198300.04538861,3172612010.674565,1745062014.3506472,605853.0,
1514332800,15589.321666666665,301139.85275459,4694566031.243938,1619268857.168229,749191.0,
1514419200,14380.581666666667,251609.98992955,3618298008.3310714,1883494461.4293745,741488.0,
1514505600,14640.14,251563.85726051,3682930089.233883,1274049463.7163732,838925.0,
1514592000,13215.573999999999,298339.39351421,3942726332.102162,1728481566.8689675,815099.0,
1514678400,14165.574999999999,234540.65257197,3322403204.5571833,1142728354.646587,678712.0,
1514764800,13812.186666666666,184794.66267849,2552418375.919004,744866630.5094119,593282.0,
1514851200,15005.856666666667,234989.05082007,3526212014.8420196,1567582731.903526,850801.0,
1514937600,15053.261666666665,189339.12821418,2850171440.7466006,1138506779.2035935,937530.0,
1515024000,15199.355000000001,266691.83551222,4053543883.551839,1371803859.924131,1054711.0,
1515110400,17174.12,300697.15059168,5164208947.919583,1764169571.11057,888402.0,
1515196800,17319.198,227080.97000697,3932860281.5827746,1024721001.2487963,889098.0,
1515283200,16651.471666666668,294130.97774182,4897713642.156879,946406884.7515358,910004.0,
1515369600,15265.906666666668,264641.99579704,4040000007.918005,1742246003.5464456,895996.0,
1515456000,14714.253333333334,257849.82199834,3794067602.838481,1182426648.294293,919149.0,
1515542400,15126.398333333333,259905.10710957,3931428179.007021,1634548780.4014,876989.0,
1515628800,13296.794,270807.50844021,3600871653.382734,1663185737.5560942,822010.0,
1515715200,13912.882000000001,234452.1163729,3261904629.746426,1014053986.1381412,747265.0,
1515801600,14499.773333333333,180298.68340152,2614290041.6204686,740504186.9595935,652049.0,
1515888000,13852.92,193346.28656227,2678410640.0442014,804914641.6120825,592041.0,
1515974400,14012.196,201862.47414349,2828536552.743514,758546178.5825682,670839.0,
1516060800,11180.998333333331,270270.01331951,3021888568.475418,2762626868.9217606,737398.0,
1516147200,11116.946666666669,252411.08628886,2806040584.348655,2926596198.2111597,768381.0,
1516233600,11345.423333333332,238995.69354635,2711507318.1269417,1771113579.4696858,744189.0,
1516320000,11422.44,219156.11789884,2503297607.332426,1064413369.5978014,578406.0,
1516406400,12950.793333333333,208079.36339744,2694792832.29181,1097313787.3573146,559711.0,
1516492800,11505.228,154149.93558558,1773530155.0974114,436195518.92766696,522861.0,
1516579200,10544.593333333332,199105.88767649,2099490615.820932,1210203940.8799615,574420.0,
1516665600,11223.064,178482.55919668,2003121184.7481282,1305109027.9785473,547568.0,
1516752000,11282.258333333333,186181.46222014,2100547353.6453598,921820890.74857,576212.0,
1516838400,11214.44,189321.54466837,2123135103.3907554,772706342.7640659,539581.0,
1516924800,10969.815,257282.17657471,2822337879.8219023,1135179206.750647,514621.0,
1517011200,11524.776666666667,119799.46114961,1380662034.5362651,763094646.009555,541699.0,
1517097600,11765.71,163590.56936025,1924759197.827587,738104166.8668789,492738.0,
1517184000,11212.654999999999,160557.7064546,1800278170.0667028,611119735.3108903,532630.0,
1517270400,10184.061666666666,172755.80708102,1759355792.5878778,1266284116.12824,531440.0,
1517356800,10125.013333333334,159867.33063111,1618658854.2043974,933239777.885645,481100.0,
1517443200,9083.258333333333,276923.32069705,2515366060.4158187,1509688358.173765,591550.0,
1517529600,8901.901666666667,330740.21918547,2944216908.400834,2213436748.092759,551198.0,
1517616000,9076.678333333333,164374.02442505,1491970146.0616555,952403804.977636,436196.0,
1517702400,8400.648333333333,193244.2139699,1623376684.0125504,1080682794.7357142,396694.0,
1517788800,6838.816666666667,257109.29930635,1758323361.2512548,1793319477.2540278,486553.0,
1517875200,7685.633333333334,286153.34031496,2199269650.769334,3094258118.1919785,589896.0,
1517961600,8099.958333333333,208207.33171103,1686470711.5538552,1670287563.7429032,489402.0,
1518048000,8240.536666666667,214089.82691395,1764215068.6447253,1336661910.5091228,398607.0,
1518134400,8535.516666666668,199472.83091889,1702603672.855368,1093134650.4219353,462086.0,
1518220800,8319.876566184,116211.04863108,966861580.2373918,918540174.4693165,421547.0,
1518307200,8343.455,85791.95131833,715801285.186677,796391653.708568,368624.0,
1518393600,8811.343333333332,181029.65408874,1595114435.6904585,836623674.3131925,437380.0,
1518480000,8597.7675,146929.34577495,1263264353.9001274,188454378.60299003,414749.0,
1518566400,9334.633333333333,148097.50308228,1382435888.8552868,915165499.846264,450367.0,
1518652800,9977.154,129180.36109087,1288852356.379218,1282426210.891208,475029.0,
1518739200,10127.161666666667,106729.74900057,1080869422.7715275,866501985.7084646,422415.0,
1518825600,10841.991666666667,80893.89617716,877050948.2369672,973554319.9083946,401860.0,
1518912000,10503.298333333334,79660.08197503,836693606.2415293,1377347061.4161527,378869.0,
1518998400,11110.964999999998,103474.27024173,1149698995.0564034,1020588579.3383632,436341.0,
1519084800,11390.391666666668,130404.45595898,1485357828.4513664,1258473015.5963838,455116.0,
1519171200,10532.791666666666,145459.85457672,1532098344.1202216,1601103155.9094486,459675.0,
1519257600,9931.071666666667,252887.92526631,2511448109.4543686,1395055528.707782,499533.0,
1519344000,10162.116666666667,176140.06179426,1789955857.627146,1156539785.8885357,424502.0,
1519430400,9697.956,167742.75814358,1626761887.7950804,814952720.426771,355221.0,
1519516800,9696.593333333332,76301.01273475,739859891.4103585,619244270.7229553,355805.0,
1519603200,10348.603333333334,107085.77636762,1108188222.2705402,982054724.8043953,435989.0,
1519689600,10763.883333333333,139296.16827184,1499367704.058454,820239742.1576885,494787.0,
1519776000,10370.164999999999,201960.973615,2094368619.9481962,871257587.9600855,469400.0,
1519862400,11009.381666666668,183325.63970063,2018301936.750055,790675903.7454846,514904.0,
1519948800,11055.815,119142.88175309,1317221659.2290387,673860238.90624,524246.0,
1520035200,11326.948333333334,91342.44597485,1034631166.1974173,663520514.0089278,416966.0,
1520121600,11430.181666666665,92256.73089834,1054511194.140806,542742758.5116323,383191.0,
1520208000,11595.54,136451.97474105,1582234331.1888351,652061173.890632,457316.0,
1520294400,10763.198333333334,118687.70420192,1277459300.053265,969993576.7318369,453773.0,
1520380800,10118.058,156169.96115303,1580136724.8041043,1355596866.815812,474916.0,
1520467200,9429.111666666666,143088.24488397,1349195039.1982985,1231498466.0360353,439933.0,
1520553600,9089.278333333334,209728.19023956,1906277895.4336443,1735625689.9003196,487166.0,
1520640000,8746.002,108717.98334596,950847699.779733,870115563.806644,354482.0,
1520726400,9761.396666666666,104178.07888648,1016923551.9822228,1205268901.9546967,349040.0,
1520812800,9182.843333333332,118997.92975073,1092739345.8919592,1145556674.728174,426764.0,
1520899200,9154.699999999999,154955.23254873,1418568667.4138584,1013634517.5790632,419994.0,
1520985600,8151.531666666667,149873.07575817,1221695123.023455,1157902505.0164309,418368.0,
1521072000,8358.121666666666,148147.95039108,1238238594.035944,1315209565.0947168,459149.0,
1521158400,8530.402,114974.96979622,980782712.2996147,771954415.4188056,457060.0,
1521244800,7993.674643641666,87993.26011963,703389492.2296517,711706325.7031032,352698.0,
1521331200,8171.415,106127.31842263,867210361.6684551,1270330308.3404047,382257.0,
1521417600,8412.033333333333,133484.38561782,1122875101.2966223,1183523625.1592457,421647.0,
1521504000,8986.948333333334,115375.49575866,1036873619.3157966,968836842.5813378,423962.0,
1521590400,8947.753333333334,115928.98619575,1037303972.6629761,770717053.190813,424455.0,
1521676800,8690.408333333333,112702.15144632,979427716.1136947,826892556.9047964,418187.0,
1521763200,8686.826666666666,110642.21472773,961129741.3559042,734259108.9042656,430896.0,
1521849600,8662.378333333334,69750.85752156,604208316.9261818,638996171.2272326,360666.0,
1521936000,8617.296666666667,105796.39601106,911678930.691454,497976127.7519874,318932.0,
1522022400,8197.548333333334,123720.4144087,1014204076.9353482,898113449.0403993,416731.0,
1522108800,7876.195,118459.94509903,933013627.2892545,706985634.7361835,414090.0,
1522195200,7960.38,107067.81685399,852300507.928165,526257701.60659367,395195.0,
1522281600,7172.28,146222.17263219,1048746364.3264036,1093751115.3311026,428777.0,
1522368000,6882.531666666667,177530.33854903,1221858176.857753,1352337905.1215136,449629.0,
1522454400,6935.48,79395.44221813,550645501.5949962,754226245.4255953,332752.0,
1522540800,6794.105,86133.15555435,585197702.817587,722273399.9422678,316428.0,
1522627200,7035.848333333332,109735.64843827,772083379.1716545,607508836.2282234,377673.0,
1522713600,7410.435,133821.48108181,991675387.1604826,750173781.591549,435410.0,
1522800000,6787.761666666666,110471.84036662,749856523.2866625,678823367.2390053,432977.0,
1522886400,6826.509999999999,112177.22907878,765778976.0785824,609341543.7440615,398397.0,
1522972800,6603.876666666667,107182.63039929,707820871.9658287,462008926.0509123,471570.0,
1523059200,6927.688,94399.59319229,653970928.9631091,182056053.35506067,331188.0,
1523145600,7017.656666666667,78142.05670831,548374125.2061164,326416046.9776088,311299.0,
1523232000,6699.2733333333335,114599.80059914,767735388.1591359,753187037.3023131,384889.0,
1523318400,6787.571666666667,119959.66319398,814234811.0383348,315236593.3233505,414048.0,
1523404800,6926.266666666666,136346.39216391,944371471.165151,307821267.9258925,399072.0,
1523491200,7847.845,181845.79471625,1427097610.834949,1299643867.9862459,442157.0,
1523577600,7895.408333333333,144308.29010319,1139372876.2498105,926851085.0818262,503405.0,
1523664000,8036.511051408333,64658.99849488,519632755.97709787,436167916.73280394,363642.0,
1523750400,8340.748333333333,67846.17583159,565887877.9903744,463617555.31277305,408544.0,
1523836800,8043.803333333333,108195.60699197,870304184.1740315,573360855.0441558,433711.0,
1523923200,7895.416925956,114643.90734183,905161446.4844159,394991691.10931724,451452.0,
1524009600,8164.937425765001,102568.57980623,837466035.9674516,464196480.7572402,451616.0,
1524096000,8254.625,167636.84584575,1383779298.6394742,464912252.67378193,499809.0,
1524182400,8852.718333333332,130982.91176306,1159554824.3182235,794298021.3600045,509922.0,
1524268800,8807.205,109916.92119747,968060857.9549638,651772735.957254,437087.0,
1524355200,8838.548333333334,74947.09557771,662423526.7065428,465733651.16133994,396697.0,
1524441600,8933.861666666666,131451.15378978,1174366423.88162,450699812.6496822,488405.0,
1524528000,9555.542,187780.14315427,1794341044.6766393,1018367445.3468827,548251.0,
1524614400,8995.506666666666,182321.10276922,1640070695.4345367,1422424550.9066591,476859.0,
1524700800,9258.398333333333,153472.32946378,1420907959.320245,844331716.0751168,482588.0,
1524787200,9010.32,137832.97243504,1241919188.1908896,585397247.860827,502991.0,
1524873600,9326.173333333334,178730.49853383,1666871609.2795777,715447010.8945911,429928.0,
1524960000,9334.281666666668,107927.52555482,1007425923.1150545,462929664.3529466,415426.0,
1525046400,9259.57,111808.71124176,1035300588.3528637,418094847.7244384,480942.0,
1525132800,9075.136666666667,94229.71877977,855147575.9879794,527697023.85466576,490968.0,
1525219200,9221.426,148326.62872241,1367783030.5931783,388274885.0666991,468950.0,
1525305600,9639.268333333333,137704.23929306,1327368113.1833491,680877288.7332388,501839.0,
1525392000,9710.730000000001,145335.19742231,1411310861.6647487,574880148.5525826,513487.0,
1525478400,9803.306666666665,104405.41544606,1023518305.2784628,537691046.6820551,450117.0,
1525564800,9630.136276683334,102606.56206805,988115175.5972884,469126978.3503543,386314.0,
1525651200,9345.689999999999,138275.87174966,1292283431.8520799,280712076.1287486,450523.0,
1525737600,9228.608333333334,141050.96343243,1301704096.5572188,517076475.2582592,480689.0,
1525824000,9322.041666666666,129829.22869128,1210273479.4113076,488309747.67100143,459142.0,
1525910400,9101.483333333334,145490.58420673,1324180127.3144832,429069482.61306053,465045.0,
1525996800,8468.788,150246.76961199,1272408039.5287855,463167940.3319524,510498.0,
1526083200,8484.346666666666,108302.43362274,918875391.698982,614413743.6616971,434890.0,
1526169600,8727.651666666667,72791.52752957,635299096.5626642,406595675.33447516,364084.0,
1526256000,8652.038333333332,215607.82959389,1865447206.613137,706860457.8909063,469797.0,
1526342400,8511.458,127053.61459274,1081411504.3542938,454469063.70223063,477898.0,
1526428800,8340.703333333333,162304.7100867,1353735436.435839,600159885.9054794,455066.0,
1526515200,8106.118333333333,237024.30785502,1921347087.3492215,424479322.03378755,420624.0,
1526601600,8240.055,216876.99939227,1787078403.2272713,412136776.7411436,499647.0,
1526688000,8223.288333333334,69258.31274579,569531075.1888062,218570551.05819646,378135.0,
1526774400,8507.406666666668,60574.81711491,515334602.95549953,262757456.5916241,369970.0,
1526860800,8385.556186928334,94297.95254939,790740779.4152118,289720578.7972934,445195.0,
1526947200,8015.580000000001,109440.13177692,877226131.4684445,305894176.50134945,441615.0,
1527033600,7555.740000000001,137159.63826964,1036342565.25945,699344596.5278566,481668.0,
1527120000,7566.193333333334,132244.68793825,1000588876.2471342,621630127.4827429,447545.0,
1527206400,7445.238333333334,105922.96589606,788621726.0697054,431191188.04293126,464173.0,
1527292800,7342.908333333333,57878.40325887,424995809.6095837,206933926.37232855,356715.0,
1527379200,7361.831666666666,55105.48307863,405677290.3352225,212506321.22523677,337617.0,
1527465600,7130.541666666667,142151.01487663,1013613734.5367635,359150380.4854495,407910.0,
1527552000,7459.876666666667,123808.71567001,923597749.1566753,457810459.5313444,442313.0,
1527638400,7385.395,122200.71194102,902500526.9656494,339813351.37757105,443064.0,
1527724800,7491.433999999999,110506.35338207,827851052.9424541,255228873.4843311,454485.0,
1527811200,7535.1466666666665,115082.96421138,867167014.1674992,302871386.6901203,551182.0,
1527897600,7645.1466666666665,68084.92816719,520519261.627632,240176294.70087594,386673.0,
1527984000,7699.886,63102.85727755,485884807.31140536,177606670.8317508,369974.0,
1528070400,7500.2733333333335,103191.06684438,773961206.8911208,294372762.3021108,449727.0,
1528156800,7615.722142096667,100695.49787987,766868932.813174,310610271.6716796,460259.0,
1528243200,7655.613333333334,102030.29878496,781104515.7821237,295953157.9199407,451993.0,
1528329600,7676.2716666666665,104275.28484214,800445414.5673153,226860730.56767535,433803.0,
1528416000,7620.153333333333,107618.30444574,820067981.349887,192350883.74351424,477385.0,
1528502400,7564.408333333333,66895.02110182,506021255.0811164,91992940.35597539,370066.0,
1528588800,6776.888333333333,94045.97768917,637339088.9986632,736759768.9359704,392108.0,
1528675200,6875.678333333333,139263.30485878,957529687.8459084,378492500.7529921,446187.0,
1528761600,6535.081666666666,125289.98489961,818780283.3343848,401258529.22507364,447809.0,
1528848000,6315.7,158822.64511187,1003076179.7330372,582320290.4371136,458586.0,
1528934400,6647.013333333333,128266.46473757,852588901.3301576,507468883.67457664,440335.0,
1529020800,6434.088000000001,120303.96461359,774046295.0727241,244527145.90425405,476262.0,
1529107200,6509.426666666666,61035.98132678,397309244.4747104,172210435.53273633,343364.0,
1529193600,6464.411666666667,66167.6946822,427735217.46005166,121723139.68069099,326153.0,
1529280000,6713.488,102492.49233511,688082117.381853,287235898.7737913,424738.0,
1529366400,6737.0,106824.89488388,719679316.8326995,233317200.37502286,413609.0,
1529452800,6714.718333333333,94157.57733485,624576870.0989205,309788517.0271283,425848.0,
1529539200,6733.901666666668,106868.49589031,719546651.5144162,246549992.04709232,421061.0,
1529625600,6332.573333333334,139066.27737528,935134494.2567854,478403874.50570005,469522.0,
1529712000,6141.605833333334,70756.81394773,428012920.54679507,558291379.5169584,368136.0,
1529798400,6037.008333333334,94335.89368987,583414674.3713796,450337175.88210005,350051.0,
1529884800,6211.447499999999,109699.79346862,675604827.041386,501623219.8642,415602.0,
1529971200,6218.595,97662.61819475,609799528.2509273,363193880.4348,410397.0,
1530057600,6105.295000000001,129636.33922232,795615808.3457524,345979167.6112,397865.0,
1530144000,6107.8961538461535,114621.09898252,703945479.4011465,262900494.3876923,396405.0,
1530230400,5908.702499999999,110240.31389424,656285943.8846064,414797814.0758249,453050.0,
1530316800,6381.390833333334,82832.66576052,493208885.084549,489427084.1189,368307.0,
1530403200,6374.754166666667,156142.42506769,991949405.0912745,224327884.55087498,341861.0,
1530489600,6466.069166666667,112596.07089266,720058629.1228143,281178824.1085834,433257.0,
1530576000,6613.685833333333,131532.59877218,872392592.0084593,356469308.56780005,456149.0,
1530662400,6593.2891666666665,100547.95527987,665699858.480541,345023639.28213334,435401.0,
1530748800,6603.376666666667,99701.07871663,667645282.5935513,359185743.354075,413997.0,
1530835200,6569.496153846154,122863.52245796,799979138.3464725,309943305.8994461,529417.0,
1530921600,6594.281666666667,54818.12064111,363054383.012801,216238561.65835002,357620.0,
1531008000,6753.559166666666,84095.98943604,556194054.9320815,285993884.485,350856.0,
1531094400,6723.8725,95508.90094779,641995550.7468927,220403963.38473335,425384.0,
1531180800,6510.791666666667,127134.68183777,852280394.716769,385405419.24266666,445233.0,
1531267200,6377.363333333334,109855.73442304,703800649.5973039,361861965.470775,413228.0,
1531353600,6233.595,107049.00104095,684429563.5454283,313761610.21449167,405287.0,
1531440000,6244.357499999999,104735.26401202,645414306.8318313,304859782.2167667,473174.0,
1531526400,6241.0,54585.49958239,338915362.5021055,243555155.3039,362895.0,
1531612800,6316.881666666667,56082.39419037,351656240.4115866,178134461.97995833,346482.0,
1531699200,6514.390833333334,114418.44006346,727979315.6129599,301675832.613725,431582.0,
1531785600,6869.910833333332,119036.1219345,793711434.5572977,499528836.8743,487159.0,
1531872000,7398.661666666667,144196.28105159,1061451896.2257222,805118967.8872999,494822.0,
1531958400,7396.401666666666,134422.75981267,984877922.7746856,559342105.92,465956.0,
1532044800,7428.045000000001,109510.71104217,821696098.5911559,490150501.94261664,496859.0,
1532131200,7352.495384615385,71687.28798365,525631984.8096371,425993493.86343074,385949.0,
1532217600,7451.2891666666665,52417.41808258,388795190.9697398,233536540.3604,366445.0,
1532304000,7689.884166666667,121380.86876,899750255.3877512,547531100.7664,473605.0,
1532390400,8112.93,143048.84391971,1102640515.7712734,823187997.8289001,532883.0,
1532476800,8251.164999999999,122048.88422943,1029444503.321131,864732263.0617,525951.0,
1532563200,8187.324166666666,101232.4427313,830061488.1218582,506038858.7382999,479849.0,
1532649600,8025.2575,110006.93899385,873105273.5451685,657006645.97765,517777.0,
1532736000,8182.251666666667,62268.6695096,507162123.30161947,437067809.3401834,395733.0,
1532822400,8206.341666666667,88703.3968105,727303100.3664284,261609974.09137502,380500.0,
1532908800,8143.1483333333335,106625.90659694,879598687.6217308,381316455.4825583,479274.0,
1532995200,7916.800833333334,115565.8388914,943144367.7766045,685149433.5815834,500311.0,
1533081600,7570.869166666666,94246.95108974,725732624.8848577,709577850.3427166,495639.0,
1533168000,7593.149166666667,136332.12663215,1034978972.54063,436605505.40333337,470016.0,
1533254400,7394.499166666667,125025.88096394,944451756.0956509,473049731.6900834,537622.0,
1533340800,7247.769166666666,65849.13587153,489889914.24711716,450885758.33475,416160.0,
1533427200,6998.718333333333,53304.07566759,373567222.2158742,444011358.29234165,374556.0,
1533513600,6988.079166666666,104968.69779034,738335124.6395608,321607416.45345,452409.0,
1533600000,6993.513333333333,93901.52773122,646148619.5171299,367996501.7604,477950.0,
1533686400,6450.366923076922,121815.32065632005,785753515.0855358,717117072.3086154,498557.0,
1533772800,6396.7725,146500.59876039004,937131001.3839971,616864330.6616999,467196.0,
1533859200,6396.4946666666665,118419.19510406998,757467749.9141431,486037319.6083933,510029.0,
1533945600,6195.653333333335,81893.01673279001,507380742.097233,600288986.875425,389255.0,
1534032000,6311.131666666667,52911.972942700006,333934427.9844839,441814690.671825,361543.0,
1534118400,6347.07,131745.37564813008,836197121.414977,401920311.7545857,459525.0,
1534204800,6050.942500000001,174756.67756621,1057442607.4441769,663944638.213075,514444.0,
1534291200,6362.676923076923,137937.51149945005,877651821.2442086,702473673.063446,539382.0,
1534377600,6342.629230769231,108291.35438601997,686851909.76836,608876687.7548769,479346.0,
1534464000,6476.900000000001,121209.34692359,785060819.0894002,417505745.4257667,512304.0,
1534550400,6436.720833333334,57901.10835546002,372693270.4246803,366208610.751725,399288.0,
1534636800,6404.063333333334,42548.324005680006,272482161.6595618,250407540.752725,402086.0,
1534723200,6434.559166666667,96863.94435744999,623276781.0847198,278407616.79156667,459855.0,
1534809600,6401.246153846154,136643.37324861,874687867.4562292,494275683.7943538,449915.0,
1534896000,6575.229166666667,154080.44513449993,1013114236.8613471,578694712.3484416,484462.0,
1534982400,6434.881666666667,137478.91673201998,884660560.8320687,521498142.1169417,444345.0,
1535068800,6543.645714285715,101002.9974829,660927831.6089895,309487742.00668573,487990.0,
1535155200,6719.429230769231,76480.86700602999,513907773.354892,360769405.4619,415347.0,
1535241600,6673.274166666666,56858.10724389998,379429738.2362806,275471754.4117583,368937.0,
1535328000,6719.266153846153,116991.68891227002,786098295.5895143,258650857.75549233,464083.0,
1535414400,7000.040000000002,139981.86375914997,979878645.5886004,488528814.7685167,488604.0,
1535500800,7054.276428571429,123431.91845178997,870722872.8678129,417586626.2572714,509196.0,
1535587200,6932.662499999999,115317.20583680997,799455268.5096335,386739901.3649583,463656.0,
1535673600,6981.9461538461555,124281.24135194995,867724935.0524727,401228805.8850154,511306.0,
1535760000,7100.946666666667,74829.35580502998,531359264.6725416,346387521.1970084,437403.0,
1535846400,7247.9353846153845,61620.437334799986,446620948.1743717,500527999.0105078,387888.0,
1535932800,7260.949230769231,99809.21561748008,724709647.3614223,398104449.3491077,455956.0,
1536019200,7326.8525,115634.76456139001,847238863.8135318,355513974.99455833,474898.0,
1536105600,7113.069230769231,133041.21617556005,946331381.2024939,534640696.63640773,497297.0,
1536192000,6433.2716666666665,168447.98859039007,1083671672.3055463,963691917.6019086,501000.0,
1536278400,6444.804166666668,114506.97230678999,737975012.2351849,419504415.19785,539382.0,
1536364800,6366.107500000001,57255.762706260015,364496340.38254225,291261346.93307495,414918.0,
1536451200,6286.425833333334,73912.84338667002,464647608.0810833,338680872.51955,387388.0,
1536537600,6297.877692307693,112368.52284408003,707683213.337299,290980772.8368461,451964.0,
1536624000,6296.320833333334,117778.93707773002,741573975.2503674,314617783.7769333,474060.0,
