,token,change_p1_p2,wc_p1_p2,change_p2_p3,wc_p2_p3
346,drop,4.377059541365735,0.46820864916462646,38.16132592594306,0.19293634371991353
347,due,18.571167480400376,0.245086645708524,-1.2028732738342818,0.8480349135948546
348,dumb,-2.8020455295282076,0.9195517553531367,-12.486646345739016,0.18593873906530922
349,dump,-31.83874160555974,0.08396614257392511,68.69240742497547,0.06951480589872515
350,earli,4.321020316270663,0.9282052148650256,-16.484071599100137,0.21723041350317018
351,earlier,-8.851023088219112,0.5730536998563986,41.15790290726258,0.30171712117795013
352,earn,39.52245372877214,0.0007043949901849152,-8.584316785598533,0.17829631785079048
353,earth,-5.185941848759423,0.5446677496470831,34.734844891376525,0.134657154227664
354,easi,0.8162926448485486,0.8711595884265387,5.564053214259235,0.7052197050718586
355,easier,-5.5894059259987365,0.5620176148480893,17.756063624577045,0.7866027700827379
356,easili,2.0685962567592586,0.4441937306206156,17.03540228048539,0.8219008478894476
357,econom,-35.82743746716034,0.005643715675906652,23.433468847543047,0.1837486329669974
358,economi,-25.967917889834247,0.10093901941749923,-2.9539417512570054,0.9921504752355723
359,educ,-14.159415209501812,0.30233661989374205,23.865054402954012,0.23802311139825094
360,effect,-27.464213081737476,0.03650265862013632,33.770412014370386,0.04040819294928463
361,effici,46.736042376919976,0.24568385884870192,-21.788065648420442,0.3525425584768973
362,either,-5.891640720953517,0.9461130633726001,9.59219436056513,1.0
363,el,-78.08325494710685,4.238631058477317e-11,44.5092301367797,0.458130462635268
364,electr,-7.765916220221736,0.35010780858368606,17.108778708247453,0.3031794979478323
365,electrum,-21.910906143760844,0.2942029828341609,11.63468138417496,0.86528700110531
366,elon,104.55628716033604,0.0017076807912749649,-35.53961454540148,0.027567488528463056
367,els,-3.774223477895866,0.76964459545755,12.646054630079707,0.5855619737789345
368,email,-19.81923398689731,0.07814183122037302,20.4301411295948,0.2605547427816427
369,emerg,-0.060857624368027,0.9281056776425856,24.87619770420264,0.37089618251870204
370,enabl,-32.318000453645666,0.27752291741476076,31.84938717805734,0.2630693919728667
371,encrypt,87.28854863381423,0.07481115489810955,44.5092301367797,0.10324084534450283
372,end,10.845849716860222,0.28768814829233325,-10.86139834930272,0.11482384362929939
373,energi,-12.565558197476644,0.29991434581222265,-3.1935616481674867,0.6762330156583871
374,enjoy,-2.8020455295282076,0.8601363806019745,18.3513925610006,0.40560214164658637
375,enough,-5.061104379172498,0.8323070973269999,5.580213038708415,0.9217322159240403
376,ensur,14.216162715007986,0.6992877872954193,-2.2350820605255617,0.9143662176133551
377,enter,-12.994158402390987,0.322450887659815,34.734844891376525,0.24596674604572655
378,entir,16.889306948763473,0.17363158163671766,3.958170659622118,1.0
379,equal,-1.5534552053027784,0.7038174293295979,3.796326076343015,0.8144588473399137
380,especi,-24.70923067004933,0.14771881499998116,52.119986167683166,0.13372194204925655
381,essenti,-5.5894059259987365,0.5219940963118713,12.279037409480441,0.46693922029668233
382,establish,-40.198141219972236,0.035099873532394375,3.515795465325877,0.8804575093586109
383,estat,-43.401812226045145,0.05157317816294214,118.53334598235463,0.0044750921917748035
384,estim,-10.19754206532497,0.45384098328420863,21.7832887827363,0.14029230232726592
385,etc,-5.8605499334374755,0.6012536861784283,4.972349598510939,0.9608205631703258
386,etf,315.55647201143734,1.3091693555618755e-06,-85.379124934276,1.1824855394476088e-08
387,eth,16.836415859646394,0.11176421577655046,6.4524137763989575,0.7457732312822623
388,ethereum,-15.247841897462477,0.2104139523170826,-10.191775623689892,0.3404854208738516
389,europ,-12.333019788427391,0.45114403531716574,-35.118304836547885,0.16732917008317227
390,even,-2.2834706808642857,0.7354509529988624,7.957067217963609,0.167466667800934
391,event,-27.24107181763289,0.13362181600542541,26.04663070359312,0.182784374732332
392,eventu,11.438988895567714,0.3296060668371267,26.967425895421336,0.47505589238023804
393,ever,1.1103042003464125,0.94970873126767,15.487009906894178,0.2015214220329521
394,everi,-7.523360026196468,0.5733400790842893,7.4807879475368155,0.640731004896625
395,everybodi,-1.89647452514492,0.8400575021263594,-5.626625216796921,0.5204770634314593
396,everyday,-30.92118620409613,0.24033302048340288,21.7832887827363,0.45629705768829143
397,everyon,2.6988345753102383,0.4491250819605682,1.4666322089879946,0.6477772849324295
398,everyth,-7.361127137802647,0.5282262754346467,19.540712616013025,0.2423236881258406
399,exact,23.258275596612776,0.09582125924423208,-7.5751826202447585,0.15396637812786393
400,exampl,-22.213772700410782,0.030583149232702868,29.609329313965226,0.2908376491558152
401,except,-22.963577752117025,0.22231540186532062,28.162413433260603,0.5054028645186772
402,exchang,-1.5448489858085335,0.4738002769994867,5.727671436807169,0.6059891108869981
403,excit,-14.473849586023778,0.30909800102806473,8.251812251321166,0.4368201578070209
404,exist,-7.95648250902291,0.37717946494640786,33.020297554476706,0.06329401480626654
405,expect,11.10285118293759,0.0964200249817869,-11.090727821192504,0.2382458614239754
406,expens,-9.845375563620372,0.703720074178912,25.80044587800019,0.5824933179368991
407,experi,-3.9545904441978474,0.935369401544419,2.9104399362888778,0.8250455551001762
408,expert,0.6976090811613211,0.9309806332381001,-13.26545370847012,0.2935720135105302
409,explain,4.624222836514602,0.8008207054415908,10.507058339890364,0.7945899169642954
410,explor,-2.080533672377294,0.5847498534820919,2.9104399362888778,0.6128996875218904
411,extra,-5.279354713933038,0.766994227522453,3.958170659622118,0.8386538137023949
412,extrem,-24.97322354988788,0.27983914980079116,69.00538035155242,0.08082855167414732
413,eye,-41.305583049232,0.04449105103160634,72.5263257755431,0.034431140370711134
414,face,-7.393253255454968,0.43710121135397484,0.4378610148701778,0.5836284307563597
415,facebook,-29.5666996590784,1.0,-8.662533412947749,0.18522727800031902
416,fact,-9.330266352171845,0.3945054680572192,3.015719158730068,0.9100359430127929
417,factor,3.1929749180944267,0.6721047449267883,4.063498086835526,0.3933077158064351
418,fail,0.8476800335922796,0.7351681983854159,19.125320178351203,0.7981153637148402
419,fair,-10.6038880288303,0.6612089443322238,11.532170198330904,0.7559731445211044
420,fake,-28.801120307546647,0.2773380088968236,26.14828121222508,0.39705236505589536
421,fall,7.5198611399024395,0.3371788082183518,36.020755394051385,0.213767105254015
422,famili,-3.3799597887357646,0.8995578691759909,26.841784682330783,0.11029326356720826
423,far,-3.8466742536857113,0.7869242105547609,3.6577924412728224,0.7383152933829158
424,fast,4.277873232013785,0.5327173296443892,28.638049920361077,0.3060431251489927
425,faster,-7.234189794883761,0.7539914545917388,27.79727835225416,0.6254976441416313
426,fear,-28.614898303120018,0.12823208036389028,81.72772981690541,0.08130567222911918
427,featur,-26.365186007218334,0.04200146590139462,11.683708473056885,0.4656811358230085
428,feder,1.1542079364299296,0.9511682028127868,-33.54541525682782,0.205441051065694
429,fee,-0.36808464432925847,0.9640658205161188,0.7368479360553737,0.9100408498905626
430,feed,-6.698745002935025,0.7341929510960559,40.389069013432135,0.6856015070799237
431,feedback,2.7945464435071843,0.5371582342479484,-0.957109277003021,0.8388484332759591
432,feel,16.955664772748015,0.20232792424093393,-5.685608576036428,0.4854528613658128
433,fiat,0.9543971553209518,0.9892166459349631,-5.935259073282706,0.5424267517940615
434,fight,-61.21710677430268,0.00014178094457535076,46.74652997000219,0.19338302376374839
435,figur,-18.8060565514376,0.2467962609881451,48.27563741351899,0.005760131186486647
436,file,43.75321135155308,0.2788151480829285,-16.8547827587744,0.35751517271114297
437,final,5.649950511382373,0.5550747373869407,5.844371641437496,0.9334455359480656
438,financ,0.08942680025700867,0.8744225697146797,11.183632166461122,0.8398411650517634
439,financi,-16.572970113425633,0.056693922116902794,9.492690011843962,0.2733139360736132
440,find,-2.761016422533502,0.7662088439077356,-0.7548983935342757,0.8867172352974574
441,fine,-18.206489926671697,0.4223814310210132,31.79094330076211,0.34538475642753697
442,firm,19.137178236239684,0.8474037838037517,-19.70472888433843,0.4041579175110088
443,first,-0.7315901235333322,0.9640669112447051,-4.083578408120658,0.45229156833120543
444,fix,-5.856479742332521,0.5606920244409672,4.793768248848407,0.9490436827373422
445,flow,-7.556293302540418,0.5488524681621525,-4.152041235809389,0.9799532327920399
446,focus,-2.3538336182677977,0.9202296613064191,-15.150987323503372,0.28108184275207615
447,folk,-8.303816537290764,0.9597239648357585,10.016787451070975,0.8649485456022983
448,follow,-18.544694643896044,0.039508854321891385,4.768461857095496,0.5489603271435338
449,fomo,107.65679928099291,0.015242759725296814,-51.57155767704052,0.027171406849508112
450,food,-4.915044539755864,0.9440664262082448,18.21248247583509,0.4957037694085762
451,forc,-41.55534652561826,0.004584753162287248,70.31444980406178,0.011062947364187661
452,forev,18.653021343552535,0.07887975342334289,-8.616192739894979,0.2557173005840001
453,forget,-11.599021000680054,0.6847008581185301,-6.022245309257002,0.5950906261563491
454,form,-25.02261576611573,0.16501170737501214,37.2368500487275,0.17019568297317045
455,forward,-15.747507820036821,0.6644853375152613,24.14592754218976,0.654288168115188
456,free,10.428088976721295,0.31724994705087084,6.446531127538613,0.43476418790895566
457,freedom,-44.82724806627809,0.03751346608205871,-4.559904890125088,0.8761987422214472
458,friday,20.742800584437006,0.6627346765525153,180.3552793852576,0.08114646113289081
459,friend,-2.100431958564586,0.9712494470656523,3.515795465325877,0.9022577687745578
460,fuck,-10.197542065324983,0.576090635933056,10.958107557604201,0.5159668598466269
461,fud,-55.69518204361383,0.0004734572924897643,22.09555362576896,0.4378470951200234
462,full,-7.639351439734899,0.45722573113523,25.77458761574367,0.19976294680416007
463,fulli,-13.40167990870298,0.6839831428261436,24.21895455839107,0.32978980252441226
464,fun,-25.759494235244816,0.02843447046406728,19.441302459991405,0.281872850402787
465,function,-23.2952414095443,0.163323589088486,-0.1734467210693813,0.7691600089827092
466,fund,12.837021974741724,0.33726198155653964,-10.989602625356742,0.2954016507690631
467,fundament,-60.870388699488,0.00018616328095876977,112.78246845650317,0.006848519289464283
468,futur,31.044269681918735,0.01695314055647748,-20.72830613360177,0.054144341083238345
469,gain,12.434809718535366,0.47937383029459746,-20.677551367566384,0.0386267630946119
470,gambl,2.542599025753489,0.8190153996278686,18.502930835726584,0.5926986349732076
471,game,6.294157526695687,0.2656649392241667,-7.985959586376989,0.2976394170412151
472,gas,-20.762537116463207,0.22376495001425079,25.473691473122262,0.6436086533397476
473,general,-13.272428684686123,0.39200148630746245,18.154392803856823,0.5687787468058287
474,generat,28.61733105733506,0.03988725875417462,34.734844891376525,0.18472007320135353
475,get,3.4093024606911104,0.46549279716664316,3.3118904184473497,0.5588339809860009
476,gift,31.62944653877149,0.04568184963841202,72.52632577554311,0.03875263231949812
477,give,0.3674529858132658,0.9497100025356052,19.6182525377099,0.013475585838865173
478,giveaway,-14.337877963744017,0.785712449450949,41.8549789710021,0.15310724674058596
479,global,-19.684476396959305,0.2153546439021904,-7.368415690983565,0.5262198851022428
480,go,2.298938865206357,0.6106922272885706,5.4938042958734945,0.48852589059052476
481,goal,33.71321861596832,0.15969904130436896,-17.641753950769544,0.316244903243058
482,god,36.723465367671324,0.26442653356883994,28.087726712145656,0.4233034603735508
483,gold,-14.515600208632506,0.08857737396683907,-0.31812288524176724,0.863474080719107
484,gon,8.668520525993317,0.6138275994529332,-16.931769071034786,0.18168065122679178
485,good,7.0873648040542525,0.17364682809235055,4.789479749574843,0.48544489416414915
486,googl,1.921128728627708,0.8567313075791156,-3.2169391990855667,0.5988813094699776
487,govern,-23.551433325614614,0.015172129019139998,18.96665096396535,0.06763498700418236
488,great,3.093903321590874,0.6686598698939982,14.066992248292976,0.5889400447581797
489,green,-6.964968952663297,0.6021153050469501,-14.224199614419241,0.6152823685425409
490,group,-24.98853513691852,0.054813052408671105,50.65679152230527,0.05390282634338819
491,grow,6.987291657096106,0.3920086773328969,-15.893416184422737,0.09390176391953513
492,growth,35.58410315627405,0.04449998790866924,-8.882200239756433,0.2524465400161736
493,guarante,24.859032422542814,0.7444588405488802,-2.6774572548218356,0.888097828677144
494,guess,-2.208310270455982,0.9784259783293001,5.775068779053205,0.9921583187702622
495,guid,-29.56669965907841,0.2952139837737122,15.017550517028733,0.7017770239897256
496,guy,-0.1821062047448807,0.8782599395284885,-5.6597619354708195,0.21940763730631307
497,hack,-45.57426791837877,0.04315805174981233,93.95116361695044,0.008937802708996632
498,half,14.454113053997597,0.3631985349819522,7.644630612090997,0.7977006763023939
499,halv,40.86660068184318,0.4527356699869588,-7.9859595863770005,0.5981598455290696
500,hand,-1.636252972161223,0.7799635295420634,-3.7260503079685314,0.4056136122634463
501,happen,-7.705347973126453,0.5887682388142144,25.716857541868656,0.014430289414043534
502,happi,28.91232493590692,0.2874855223152153,-15.250225934820927,0.5099457646277332
503,hard,28.237181310367564,0.02790588856276772,23.513165043854745,0.3430683829378247
504,hardwar,17.15638076509729,0.24825360380468642,32.47557157764918,0.10704749180711695
505,hash,3.6565552187147965,0.7802648734284863,54.831318003692516,0.04127983215827572
506,hate,0.8476800335922796,0.8512623445237126,4.063498086835526,0.9680786363527462
507,head,-18.816353817569308,0.18986098707993626,32.34896223877279,0.123788031417366
508,hear,-19.70603761134939,0.056114040195192776,21.57556874826283,0.15285156736910924
509,hedg,47.08130365310097,0.053916385604471644,6.917723015829558,0.8544174531511897
510,hell,-27.96594283314836,0.09988396203985728,57.190652373272584,0.3991699567801731
511,hello,1.4449773567005053,0.7388499208299215,-5.84055449901274,0.3210469794821582
512,help,-2.395232501697031,0.8782617739885503,-2.1545876628075833,0.7015929617904493
513,here,0.6190004870308519,0.9926233728594556,3.515795465325855,0.9397549741230897
514,hey,12.215766644858107,0.6851347083918773,-18.019405482543338,0.09103666815956747
515,hi,3.874321091023014,0.7662088439077356,-4.152041235809378,0.5754570511328525
516,hide,-7.837277213474958,0.6069205970353955,0.9910199661715691,0.8667591692488898
517,high,52.42869365949445,0.00011939394283142068,-28.924436423715015,0.013109277417985801
518,higher,33.0057412687939,0.08854671732039271,-14.348632593702003,0.17195669884603237
519,highest,83.12658088639613,0.011402377833210142,-46.91497668444827,0.0060823671204736605
520,histor,-26.582237780225803,0.25202656173137006,-4.619592254171279,0.49068928467861117
521,histori,-2.59224420936377,0.9964048143165639,-20.372465026672415,0.14448517930722846
522,hit,66.78447243650814,0.0016372585115236582,-25.91396212248326,0.06763832874884769
523,hodl,-0.009868266013113303,0.9964053967824358,6.336980666686953,0.316279120392602
524,hodler,5.649950511382396,0.88059185466468,20.582915864626905,0.2141709438305358
525,hold,0.8927294752225867,0.9784354796763917,-5.093573247245442,0.3405853544280206
526,holder,22.269043850251524,0.2955306319483386,-16.24935641963927,0.249293113167524
527,home,-22.342771418983887,0.2358794452773596,31.066511054288547,0.2202377846062984
528,honest,-9.442899561672247,0.15923705329021398,-1.2028732738342818,0.7008066641442475
529,hop,48.626201566859976,0.02977142855482004,-30.712318965645334,0.05646051394043937
530,hope,-3.908854534885542,0.6950974566641799,13.210992131944522,0.41761045661875296
531,hour,-10.136823702962127,0.7559065037286605,24.343297856247293,0.17358536700851135
532,hous,-20.35619115295789,0.07279603463701952,-0.23987965359753005,0.8322473984582777
533,howev,1.7779627963055544,0.5136027260635385,18.143027433252357,0.09983575862076519
534,huge,1.9298818314041233,0.4357043366376865,15.017550517028756,0.4732398684634843
535,human,-21.863057434290123,0.10638906786871057,5.297757515589696,0.643329561733819
536,hundr,-2.8020455295282076,0.8188013116343521,15.017550517028733,0.5980189727747678
537,id,11.259682396942505,0.6169668346099657,-2.380062166219299,0.8595802877871324
538,idea,-4.915044539755842,0.49348664641025153,0.4751016010825726,0.9686515318267016
539,ideal,-16.021834208901186,0.9315792316099276,26.14828121222508,0.46402021751497624
540,ident,2.7152296638439877,0.9511673929427048,18.303766246086717,0.6279171191697208
541,identifi,-35.169348549833536,0.24252813789216254,27.79727835225416,0.7427008069826653
542,ignor,-3.537001706998699,0.7935689578786987,-4.152041235809389,0.49638579872210087
543,ill,2.0685962567592586,0.7606781020905842,-3.1431153540810497,0.283141252887696
544,illeg,-41.51520596691333,0.614611783406944,26.14828121222508,0.5014685425335056
545,im,24.220250601269065,0.0020595115623100644,-0.08576419732856388,0.5923384296228866
546,imagin,15.957262756395307,0.48745159792308324,-0.31812288524175614,0.665365932430741
547,immedi,-14.255112628443289,0.2620478101412089,15.017550517028756,0.20761765635739182
548,impact,-11.2540415704388,0.3134326227221961,4.063498086835549,0.8470147966950897
549,implement,-19.372406188681868,0.17545650379694555,-34.558979878242255,0.06570299802245153
550,import,-9.729472664325167,0.7490561642979008,26.093314640890753,0.4978080124115303
551,imposs,-40.451846075402656,0.02776777945103432,40.98925547248684,0.39144906493775844
552,improv,7.643345804049972,0.850700877513701,12.88759587782451,0.6532247838744727
553,incent,-5.185941848759423,0.9483988975734157,8.44511905891283,0.7829374286587852
554,includ,2.9865063808433234,0.90317931803553,17.99214234074502,0.28635846573089374
555,incom,12.812659020628647,0.6458028378179879,-18.757444476066997,0.10039137456921735
556,increas,14.413540876381848,0.2697027688025315,-13.369759823344307,0.1445682791545043
557,incred,-17.827816268924813,0.11479087894819213,68.41855611422068,0.0198837967006362
558,india,-42.581548635118274,0.07700766129988837,203.6463333649559,0.009094171685666097
559,indic,3.796442607673911,0.4368730334692714,4.748126363722616,0.6224089508550812
560,individu,-11.751217808139437,0.3836957873887923,23.117378018227953,0.577521738305052
561,industri,15.780767683706731,0.6229911288656845,-6.5482402049141575,0.8544156675055309
562,inevit,-25.820247513284723,0.5842070862236898,11.532170198330904,0.7517474566962515
563,inflat,66.7807394865219,0.00015981231086432236,2.6451446845196624,0.7907972555980476
564,info,25.45931623226658,0.3683250228160694,28.638049920361077,0.3011824945649654
565,inform,10.330644521380329,0.4572690136145581,9.440942007112207,0.9100408498905626
566,infrastructur,-31.243683000528932,0.008317364002472013,-4.619592254171279,0.4869956428902785
567,initi,-7.982301167505657,0.49761483218148594,27.79727835225416,0.20537334406143304
568,innov,-14.580891075903601,0.8699623345245721,-6.169892999266036,0.6846493329210452
569,input,5.649950511382351,0.7238555463515379,2.5832207314040234,0.9373820205725357
570,insid,-25.71487854668426,0.036469028189524355,-10.541905153422093,0.6188231298351734
571,insight,-15.480039590894101,0.5559655241777572,18.611848970685905,0.3885791104104568
572,instal,-16.36045584515561,0.5085867155431265,45.285326968878415,0.2157656258483206
573,instant,-48.529511289326535,0.006241247832620012,-0.11633770889609707,0.9959294842690624
574,instead,-2.690835055305707,0.7661881579452053,23.23308983967367,0.224896198074361
575,institut,-1.1116463213460936,0.8428038179666919,-2.6774572548218245,0.6024892393513986
576,integr,-13.216112079935904,0.4464910833226181,-29.989317076591206,0.042815294742022704
577,interest,5.914075387660822,0.42260486772217554,8.420533903832595,0.28643179086308057
578,intern,-43.45495606433055,0.0043771051153012165,2.9104399362888778,0.8671847614119308
579,internet,-9.207073779280773,0.5047462248422623,-2.757889108330236,0.9843147203971181
580,interview,-4.508698576250547,0.7865003744158582,27.253460146499897,0.7155484055760701
581,introduc,12.25307241834377,0.5963800941696897,8.251812251321166,0.8576435860943188
582,invest,9.104444806032475,0.06279765508530732,-4.708414611221579,0.16898609580472979
583,investor,-6.698745002935036,0.7185357594722186,-6.407287324378574,0.3331415331555744
584,involv,-3.8314553037417043,0.8737296797493088,-17.38175948776808,0.45695663218536775
585,ir,11.360758647132773,0.4294248828441446,-20.372465026672394,0.2265715923913083
586,isnt,7.536556770514213,0.6456945236452396,23.08895757085534,0.6415348500179994
587,issu,-7.625435940309644,0.5194254696923369,19.14991760147291,0.513524416404258
588,ive,37.55765368596096,0.0019083723641312262,-15.219022041571595,0.05292547851749732
589,jack,-14.7386364294107,0.6128015830463931,15.017550517028733,0.9270843276096056
590,job,10.243426620572915,0.26916642535645974,-4.152041235809378,0.7494124632623618
591,join,16.13429674533635,0.3580242896650807,23.004880414044628,0.22310916042635398
592,journey,14.97200496826907,0.5726631815986516,8.80038562421639,0.7719740256815678
593,jump,-23.932035631804695,0.21838631346374293,5.432754640609683,0.9344442132554283
594,keep,10.351002173481373,0.265812598202103,0.31799809669099677,0.7983800056872876
595,key,11.030272065202794,0.3651857946618049,17.550976739870784,0.13663122222040025
596,kid,9.962193389397989,0.9079956901647513,10.507058339890364,0.596776709014412
597,kill,-24.791560652914235,0.26601754676705924,-23.3216329886475,0.11359033979127746
598,kind,32.284391816772896,0.045919855573322114,-8.14034556022536,0.3380875293367984
599,know,-0.045959864013889185,0.8147785415829324,2.7546499104337485,0.7420558569250252
600,knowledg,-7.07895918878415,0.39066687174565407,0.8373045628744968,0.8128301252864026
601,kraken,-7.556293302540428,0.5700926794798513,8.44511905891283,0.6998199328196413
602,kyc,-15.48003959089409,0.28285261548036544,5.432754640609683,0.9680784350185235
603,lack,74.72876430728626,0.00867208222133967,-14.40554380128094,0.3959769537425566
604,larg,-6.822613090655816,0.7730906359480957,-2.189799560321992,0.8135530075335077
605,largest,26.459789248472852,0.7070875962404244,-22.836326868322477,0.42236345819628185
606,last,-10.956274772249541,0.49632994904521244,10.579574291291326,0.36345700726909314
607,late,15.755597951601551,0.35095281252083255,-16.931769071034786,0.09848505592008777
608,later,2.9639348204150595,0.7695856440208324,-6.9858069731854595,0.48194208727744325
609,latest,-24.742501005590622,0.4759162785134664,19.441302459991405,0.9644470601434911
610,launch,27.746672186965604,0.20392948260883947,-27.880887243376563,0.05464161324654691
611,law,-47.642502401438826,0.0022273340419570234,29.394744331657343,0.3069806515283938
612,layer,-29.01643950016496,0.09326580005236784,9.667897004608793,0.9074860285814479
613,lead,-4.834395722571605,0.5430387596936557,-8.375849588129647,0.5196687292007451
614,learn,-3.033607064895616,0.8782617739885503,25.889856287295167,0.03181292832699568
615,least,-1.7381579159870042,0.8605049111111345,9.828788839568814,0.6870187037450066
616,leav,-4.9709439844708765,0.8818144215876481,36.66791296729299,0.05664779031534724
617,ledger,29.54696312705223,0.25384032399360523,47.40113270143489,0.05406235308025296
618,legal,-63.106366488088696,1.434503335016389e-05,-0.666660917111539,0.20455291048555135
619,legit,-10.508277213887872,0.37613330169809445,3.835288661206504,0.49169888902722614
620,lend,-4.41194953732068,0.5493724898320527,39.231771678508466,0.07429737847925477
621,less,8.386995861418223,0.6458613055356064,10.370376758764955,0.6762571795006028
622,let,-2.3021963013023172,0.7185398522702395,4.318243492188856,0.6762720468723041
623,level,-7.059817971189942,0.6490791391409213,1.254766694478282,0.5988835368706504
624,leverag,16.21494556252061,0.40693757117638374,28.95907179182009,0.1812795412518471
625,life,8.331421336544365,0.19446178610383524,-9.466383503922914,0.36340152032320583
626,light,-18.498609605505003,0.12401127180190297,2.2378226818033253,0.818709459421799
627,lightn,-51.80879450357996,1.4307898259638644e-06,44.5092301367797,0.042371312649289776
628,like,-3.0478173177268975,0.4878132593048141,5.267091502004906,0.59232716531653
629,limit,1.7941129014779067,0.6329141998565846,14.146205437354297,0.6025223727043261
630,line,-5.536514836881635,0.4955388835119874,33.17821638813854,0.04302374629328107
631,link,15.874139270548437,0.0789202795951751,-4.011088355273806,0.33563370265140835
632,liquid,1.8427450875488027,0.8817823373912936,15.017550517028733,0.7088604109658161
633,list,15.342606521600931,0.49628633979685277,-4.313130242135744,0.4915619908472463
634,listen,-24.310483215726066,0.11364518366966023,24.602346393447803,0.4509622265074582
635,liter,49.5046469500694,0.03552508708164256,-9.51952692660405,0.3017014514324321
636,littl,0.5706259675659409,0.9461223252000571,5.723203000501154,0.6979542627827288
637,live,13.136954878330753,0.3821273821582454,-5.2796642800939875,0.3455865553976458
638,ln,-46.001136405293444,2.6303556051819114e-05,11.266978217560396,0.894429412374938
639,load,11.864653482640186,0.8524261445260763,27.79727835225416,0.4114373777740794
640,loan,-7.02804354998351,0.3569605529087805,20.245620995075498,0.8320183707526876
641,local,-1.9742727213977962,0.9067151955290496,-25.877578555692583,0.010326529755084064
642,locat,8.226778572635606,0.3303844878759854,4.063498086835526,0.8289154733055946
643,lock,19.60371756005552,0.2377432994915638,-7.985959586377012,0.8625404772951879
644,log,-19.78429683395041,0.91985684001375,15.017550517028756,0.9049755451726463
645,lol,4.329326129990085,0.9460229202978886,0.45836690727827367,0.7904406670816547
646,long,3.99917003464203,0.6426285974146142,-2.9349242991212443,0.2754707617661294
647,longer,-12.333019788427391,0.4091721322787155,22.39047042196647,0.38393726707733544
648,longterm,34.703686902012535,0.22522039577470965,-7.534910368663173,0.656173639353271
649,look,-2.525343278188863,0.5490507410549639,7.226039030391318,0.3430860058933971
650,lose,11.592760227647636,0.2938550726930159,10.253509963068975,0.4120000917313774
651,loss,-18.8060565514376,0.2576130755834295,51.047144654893174,0.06305768563864443
652,lot,4.432083646697849,0.2897209784034025,-9.126075247478749,0.07697682265905699
653,love,3.235094499693636,0.8782489310263633,30.487747370196374,0.03637223754928786
654,low,3.717329465442454,0.6950959905429528,-2.1279228519693327,0.8712147030976694
655,lower,38.8542206721026,0.009480791416305466,17.517932050007623,0.6024848209471476
656,luck,2.631380496771474,0.7720604390572507,42.08050357985902,0.41554929552817177
657,machin,-3.8112390866518853,0.926988969650439,11.246483286962249,0.567309712141152
658,main,28.060546074402914,0.17924335771470268,-33.86490845270848,0.017115949895727626
659,mainstream,31.348587122259165,0.19928943086697082,-4.9855017468023455,0.5524715048870037
660,maintain,-15.871335703899202,0.18165970869911463,-14.40554380128094,0.43353902558072555
661,major,-9.905870422808905,0.33725953570674216,-4.841594895983404,0.6337128268546488
662,make,-1.7455460244143794,0.6012573690777836,7.494001065646039,0.12295223450976815
663,man,18.6752868757994,0.22536345291167248,6.601632186514439,0.8981918759846685
664,manag,27.698635835496944,0.02340764428364171,-1.5317373271480417,0.6548081112888684
665,mani,-18.321046663469076,0.05439181040859469,9.704239759448608,0.288655331359147
666,manipul,-24.535749634726855,0.7115194733496527,18.851468867596367,0.22224247464432867
667,mark,41.53106577939902,0.10222210137272446,-28.721517989446966,0.09153543299474338
668,market,-1.042806534587537,0.8782611625110771,11.683708473056885,0.36345408725128237
669,mass,-17.400947782010135,0.32485409584365854,-9.05589028886099,0.9555445329100504
670,massiv,-15.693473834351435,0.3679927640218166,4.8261219902034025,0.812309415051002
671,math,27.40141091078465,0.1734762067594794,-24.256735025371302,0.2388997150035651
672,matter,-13.414702212476094,0.302140557922719,22.403998715370022,0.48837764690023056
673,max,-2.27379577697131,0.9702476490386005,36.777627641872044,0.21375268567767047
674,may,11.07860409497119,0.5550607169144623,-11.791051483180958,0.2050025533523121
675,mayb,-12.788955945792857,0.33274506410810023,12.388577933782386,0.368673031459946
676,mean,-1.4129988264259152,0.6138535689726679,3.344127479479564,0.8789621610500188
677,measur,-4.177951861769468,0.7779561123160119,9.119214593078539,0.7553631169679216
678,mechan,43.38207569401895,0.11901582427286947,24.097883452583634,0.2866914617044902
679,media,-36.61002969317057,0.01698911272288804,25.106809334311976,0.3780065014791356
680,meet,-21.08075985896737,0.07942337170929353,15.017550517028733,0.6110951979826347
681,member,-25.59862640043494,0.10249409531805231,17.317901527369315,0.23849478091101106
682,meme,32.062438139228,0.1409634616500505,-9.755460363562074,0.567912948098107
683,mention,-10.922590745305039,0.8354521032010701,-29.117090960435775,0.0430414972249042
684,messag,-34.42416864810749,0.021695266240393276,42.17447216688275,0.043532095863187945
685,method,-4.41194953732068,0.6294825951560692,-24.330558870375828,0.15541578635867528
686,michael,-24.14875347900751,0.25571462923446586,45.14119470006008,0.1005075391337442
687,microstrategi,-32.27567274911387,0.27840062564692347,84.028080827246,0.1789997296089294
688,might,-3.577119402275486,0.48499419694171264,1.259470311642552,0.7088908513498007
689,million,4.985485413826507,0.5049296156044552,-7.549184078084481,0.3608692714452212
690,mind,4.776810424511457,0.7834393398508589,13.100591341744927,0.5166906366014954
691,mine,8.070501938193031,0.36280024884207906,-1.045506603926516,0.6979595059814396
692,minimum,1.0564744021918315,0.952670533800801,-3.2806961561349213,0.6676894986942106
693,minut,-20.52022071620776,0.038151468159348466,33.25204023314308,0.026311941015963004
