,token,tot_all,tot_p1,tot_p2,tot_p3
1741,stabil,0.21837990904836754,0.2093060698760264,0.2155529762891726,0.2978683794098483
1742,stabl,0.44755882458813784,0.40251167283851236,0.6300779306914276,0.46541934282788794
1743,stablecoin,0.2519768181327318,0.2978586379004991,0.3067484662576687,0.2978683794098483
1744,stack,0.7379321102458574,0.7406214780228627,0.7958879124523297,0.9122219119426603
1745,stage,0.1895825584046268,0.18515536950571568,0.23213397446526282,0.14893418970492414
1746,stake,0.6059442531287121,0.5957172758009982,0.6052064334272923,0.7819044959508517
1747,stand,0.3971634609615915,0.39446143938174205,0.3150389653457138,0.36302708740575257
1748,standard,0.6311419349419853,0.7647721783931735,0.6300779306914276,0.8191380433770828
1749,star,0.13198785711714522,0.07245210111093221,0.1243574863206765,0.1954761239877129
1750,start,4.6687704731164725,4.830140074062148,4.94113745647488,4.8310527785534765
1751,startup,0.12238874023589831,0.14490420222186443,0.1243574863206765,0.1117006422786931
1752,state,1.2742827659855294,1.4087908549347932,1.2767368595589454,1.3683328679139906
1753,statement,0.2699751622850698,0.32200933827080985,0.22384347537721772,0.2234012845573862
1754,status,0.24717725969210835,0.3300595717275801,0.24042447355330793,0.2420180582705017
1755,stay,1.0499034088863826,1.1511833843181452,0.7378544188360139,0.9122219119426603
1756,steal,0.6083440323490239,0.7647721783931735,0.6549494279555629,0.7260541748115051
1757,step,0.794326921923183,0.8694252133311866,0.6964019233957884,0.9308386856557759
1758,stick,0.419961363554553,0.45081307357913375,0.48084894710661585,0.3816438611188681
1759,still,3.9236390252096807,3.8238608919658668,3.9877300613496933,4.309783114586242
1760,stock,1.598252960727613,1.7227499597488327,1.7575858066655612,1.889602531881225
1761,stop,1.8022341944541103,1.9562067299951698,1.326479854087216,1.6196593130410502
1762,storag,0.6083440323490239,0.4749637739494445,0.8539214060686454,0.7539793353811785
1763,store,1.8646284541822151,1.5858959909837385,2.1389487647156358,2.047845108442707
1764,stori,0.8735196361934702,1.0384801159233619,0.82904990880451,1.0239225542213535
1765,straight,0.26277582462413457,0.20125583641925618,0.2155529762891726,0.2234012845573862
1766,strategi,0.7487311167372602,0.8935759137014974,0.8953739015088709,0.6981290142418318
1767,stream,0.17878355191322398,0.16100466913540493,0.14922898358481182,0.1954761239877129
1768,street,0.3071717401999016,0.3300595717275801,0.2901674680815785,0.31648515312296377
1769,strength,0.13078796750698934,0.13685396876509417,0.0663239927043608,0.04654193428278879
1770,stress,0.19438211684525025,0.1932056029624859,0.19897197811308243,0.21409289770082846
1771,strike,0.4223611427748647,0.716470777652552,0.3730724589620295,0.502652890254119
1772,strong,0.6899365258396227,0.5715665754306875,0.580334936163157,0.5305780508237923
1773,stronger,0.1679845454218212,0.15295443567863468,0.1326479854087216,0.16755096341803966
1774,structur,0.15478575971010666,0.16905490259217518,0.23213397446526282,0.08377548170901983
1775,struggl,0.25077692852257594,0.2978586379004991,0.19897197811308243,0.3351019268360793
1776,student,0.23637825320070552,0.2415070037031074,0.2901674680815785,0.27925160569673274
1777,studi,0.40076312979205914,0.3542102720978908,0.3730724589620295,0.4840361165410034
1778,stuff,0.598744915467777,0.6923200772822412,0.6300779306914276,0.6050451456762542
1779,stupid,0.5567487791123217,0.523265174690066,0.5637539379870669,0.5678115982500233
1780,sub,0.6311419349419853,0.6037675092577685,0.580334936163157,0.6143535325328121
1781,subject,0.2579762661835111,0.33810980518435035,0.2735864699054883,0.26994321884017497
1782,submit,0.1295880778968335,0.08050233456770246,0.09119548996849611,0.15824257656148188
1783,subreddit,0.34796798694520104,0.4669135404926743,0.25700547172939814,0.3444103136926371
1784,subscrib,0.16318498698119774,0.22540653678956687,0.14922898358481182,0.18616773713115517
1785,substanti,0.12118885062574244,0.1046530349380132,0.1575194826728569,0.14893418970492414
1786,succeed,0.1895825584046268,0.1932056029624859,0.19897197811308243,0.15824257656148188
1787,success,0.733132551805234,0.8533247464176462,0.7046924224838335,0.8098296565205251
1788,suck,0.21118057138743235,0.1771051360489454,0.2818769689935334,0.2513264451270595
1789,sudden,0.3287697531827072,0.4266623732088231,0.25700547172939814,0.30717676626640605
1790,suffer,0.20518112333665303,0.21735630333279665,0.1077764881445863,0.23270967141394397
1791,suggest,0.9707106946160954,0.9579777813556593,1.077764881445863,1.0146141673647957
1792,suit,0.14398675321870388,0.15295443567863468,0.1575194826728569,0.12100902913525086
