,token,tot_all,tot_p1,tot_p2,tot_p3
254,contact,0.6540001127586401,0.6557888984307908,0.6351039260969976,0.6735603832653448
255,content,0.29599143034335007,0.3278944492153954,0.31342791158033656,0.23716914903709327
256,continu,1.4884140497265603,1.4521039893824654,1.418673705047839,1.612750213452234
257,contract,0.9358967130856402,0.9134202513857443,1.0062685582316067,0.8822692344179869
258,contribut,0.33263798838586006,0.3435084706066047,0.33817222038931044,0.3130632767289631
259,control,1.1473191633308903,1.233507689905535,1.0310128670405807,1.1763589792239826
260,convers,0.44257766251339004,0.4528066203450699,0.44539755856153085,0.42690446826676787
261,convert,0.9077070530529401,0.9134202513857443,1.1299901022764764,0.6451000853808937
262,convinc,0.38619834244799006,0.35912249199781404,0.4371494556252062,0.36049710653638173
263,cool,0.47076732254609005,0.4293855882582559,0.44539755856153085,0.5502324257660564
264,copi,0.32700005637932006,0.22640331017253496,0.33817222038931044,0.4363912342282516
265,core,0.5948018266899702,0.7026309626044187,0.5278785879247773,0.5407456598045727
266,corpor,0.38056041044145006,0.39815754547583726,0.28868360277136257,0.46485153211270275
267,correct,1.0261036251902802,0.8431571551253024,1.022764764104256,1.2522531069158525
268,cost,1.4940519817331002,1.4052619252088374,1.558891454965358,1.5273693197988805
269,could,5.420871624288211,5.675696775704583,5.262289673375124,5.2936154065079215
270,countri,2.1452331284884703,2.974471075025373,1.7156054107555263,1.6317237453752016
271,coupl,0.8090432429384903,0.7182449839956281,0.8000659848234906,0.9297030642254055
272,cours,1.0881208772622202,1.0929814973846512,1.0062685582316067,1.1763589792239826
273,cover,0.41720696848396005,0.4528066203450699,0.395908940943583,0.39844417038231666
274,crash,1.4235778316513503,1.45991100007807,1.138238205212801,1.7076178730670715
275,crazi,0.5525173366409201,0.5464907486923256,0.5443747937974266,0.5692059576890238
276,creat,2.539888368946271,2.404559294246233,2.647641042560211,2.580400341523575
277,creator,0.3072672943564301,0.31228042782418614,0.32167601451666117,0.2846029788445119
278,credit,0.7526639228730901,0.8821922086033258,0.6680963378422963,0.6925339151883123
279,crisi,0.3072672943564301,0.4371925989538606,0.17321016166281755,0.3035765107674794
280,critic,0.4059311044708801,0.39815754547583726,0.37116463213460904,0.45536476615121907
281,cross,0.3016293623498901,0.4606136310406745,0.18970636753546685,0.23716914903709327
282,crypto,12.332976264306254,12.592708252010304,11.770042890135269,12.66483255858078
283,cryptocom,0.3185431583695101,0.2107892887813256,0.3876608380072583,0.36998387249786546
284,cryptocurr,3.986017928623781,4.39534702162542,3.521939953810624,4.022388767669102
285,curious,0.8146811749450302,0.765087048169256,0.8083140877598153,0.8822692344179869
